mes_ano,Bola1,count_MMYY_bola1,Bola2,count_MMYY_bola2,Bola3,count_MMYY_bola3,Bola4,count_MMYY_bola4,Bola5,count_MMYY_bola5,Bola6,count_MMYY_bola6
11/2008,0,0,27,1,0,0,0,0,0,0,0,0
11/2008,0,0,33,1,0,0,0,0,0,0,0,0
11/2009,0,0,7,1,0,0,0,0,0,0,0,0
11/2009,0,0,8,1,0,0,0,0,0,0,0,0
11/2009,0,0,11,1,0,0,0,0,0,0,0,0
11/2009,0,0,14,1,0,0,0,0,0,0,0,0
11/2009,0,0,16,1,0,0,0,0,0,0,0,0
11/2009,0,0,17,1,0,0,0,0,0,0,0,0
11/2009,0,0,18,1,0,0,0,0,0,0,0,0
11/2009,0,0,31,1,0,0,0,0,0,0,0,0
11/2010,0,0,5,1,0,0,0,0,0,0,0,0
11/2010,0,0,11,1,0,0,0,0,0,0,0,0
11/2010,0,0,12,1,0,0,0,0,0,0,0,0
11/2010,0,0,16,1,0,0,0,0,0,0,0,0
11/2010,0,0,20,1,0,0,0,0,0,0,0,0
11/2010,0,0,23,1,0,0,0,0,0,0,0,0
11/2010,0,0,29,1,0,0,0,0,0,0,0,0
11/2010,0,0,30,1,0,0,0,0,0,0,0,0
11/2011,0,0,6,1,0,0,0,0,0,0,0,0
11/2011,0,0,10,1,0,0,0,0,0,0,0,0
11/2011,0,0,11,1,0,0,0,0,0,0,0,0
11/2011,0,0,14,1,0,0,0,0,0,0,0,0
11/2011,0,0,18,1,0,0,0,0,0,0,0,0
11/2011,0,0,20,1,0,0,0,0,0,0,0,0
11/2011,0,0,21,1,0,0,0,0,0,0,0,0
11/2011,0,0,26,1,0,0,0,0,0,0,0,0
11/2011,0,0,32,1,0,0,0,0,0,0,0,0
11/2012,0,0,5,1,0,0,0,0,0,0,0,0
11/2012,0,0,6,1,0,0,0,0,0,0,0,0
11/2012,0,0,13,2,0,0,0,0,0,0,0,0
11/2012,0,0,19,1,0,0,0,0,0,0,0,0
11/2012,0,0,20,1,0,0,0,0,0,0,0,0
11/2012,0,0,29,1,0,0,0,0,0,0,0,0
11/2012,0,0,34,1,0,0,0,0,0,0,0,0
11/2013,0,0,6,1,0,0,0,0,0,0,0,0
11/2013,0,0,9,1,0,0,0,0,0,0,0,0
11/2013,0,0,12,1,0,0,0,0,0,0,0,0
11/2013,0,0,13,1,0,0,0,0,0,0,0,0
11/2013,0,0,15,1,0,0,0,0,0,0,0,0
11/2013,0,0,17,1,0,0,0,0,0,0,0,0
11/2013,0,0,18,1,0,0,0,0,0,0,0,0
11/2013,0,0,21,1,0,0,0,0,0,0,0,0
11/2013,0,0,41,1,0,0,0,0,0,0,0,0
11/2014,0,0,6,1,0,0,0,0,0,0,0,0
11/2014,0,0,10,1,0,0,0,0,0,0,0,0
11/2014,0,0,16,1,0,0,0,0,0,0,0,0
11/2014,0,0,21,1,0,0,0,0,0,0,0,0
11/2014,0,0,23,1,0,0,0,0,0,0,0,0
11/2014,0,0,24,2,0,0,0,0,0,0,0,0
11/2014,0,0,27,1,0,0,0,0,0,0,0,0
11/2014,0,0,33,1,0,0,0,0,0,0,0,0
11/2015,0,0,6,1,0,0,0,0,0,0,0,0
11/2015,0,0,7,1,0,0,0,0,0,0,0,0
11/2015,0,0,10,1,0,0,0,0,0,0,0,0
11/2015,0,0,11,1,0,0,0,0,0,0,0,0
11/2015,0,0,12,1,0,0,0,0,0,0,0,0
11/2015,0,0,14,1,0,0,0,0,0,0,0,0
11/2015,0,0,24,1,0,0,0,0,0,0,0,0
11/2015,0,0,25,1,0,0,0,0,0,0,0,0
11/2015,0,0,32,1,0,0,0,0,0,0,0,0
11/2016,0,0,10,2,0,0,0,0,0,0,0,0
11/2016,0,0,13,1,0,0,0,0,0,0,0,0
11/2016,0,0,16,3,0,0,0,0,0,0,0,0
11/2016,0,0,18,1,0,0,0,0,0,0,0,0
11/2016,0,0,25,1,0,0,0,0,0,0,0,0
11/2016,0,0,28,1,0,0,0,0,0,0,0,0
11/2016,0,0,45,1,0,0,0,0,0,0,0,0
11/2017,0,0,6,1,0,0,0,0,0,0,0,0
11/2017,0,0,10,1,0,0,0,0,0,0,0,0
11/2017,0,0,11,1,0,0,0,0,0,0,0,0
11/2017,0,0,14,1,0,0,0,0,0,0,0,0
11/2017,0,0,20,1,0,0,0,0,0,0,0,0
11/2017,0,0,22,1,0,0,0,0,0,0,0,0
11/2017,0,0,24,1,0,0,0,0,0,0,0,0
11/2017,0,0,28,1,0,0,0,0,0,0,0,0
11/2017,0,0,29,1,0,0,0,0,0,0,0,0
11/2017,0,0,36,1,0,0,0,0,0,0,0,0
11/2018,0,0,8,2,0,0,0,0,0,0,0,0
11/2018,0,0,10,1,0,0,0,0,0,0,0,0
11/2018,0,0,11,1,0,0,0,0,0,0,0,0
11/2018,0,0,15,1,0,0,0,0,0,0,0,0
11/2018,0,0,16,1,0,0,0,0,0,0,0,0
11/2018,0,0,24,1,0,0,0,0,0,0,0,0
11/2018,0,0,29,1,0,0,0,0,0,0,0,0
11/2019,0,0,10,1,0,0,0,0,0,0,0,0
11/2019,0,0,17,1,0,0,0,0,0,0,0,0
11/2019,0,0,21,1,0,0,0,0,0,0,0,0
11/2019,0,0,25,2,0,0,0,0,0,0,0,0
11/2019,0,0,26,1,0,0,0,0,0,0,0,0
11/2019,0,0,27,1,0,0,0,0,0,0,0,0
11/2019,0,0,28,1,0,0,0,0,0,0,0,0
11/2019,0,0,36,1,0,0,0,0,0,0,0,0
11/2020,0,0,5,1,0,0,0,0,0,0,0,0
11/2020,0,0,8,1,0,0,0,0,0,0,0,0
11/2020,0,0,10,1,0,0,0,0,0,0,0,0
11/2020,0,0,11,1,0,0,0,0,0,0,0,0
11/2020,0,0,17,1,0,0,0,0,0,0,0,0
11/2020,0,0,25,1,0,0,0,0,0,0,0,0
11/2020,0,0,30,1,0,0,0,0,0,0,0,0
11/2020,0,0,44,1,0,0,0,0,0,0,0,0
11/2021,0,0,9,1,0,0,0,0,0,0,0,0
11/2021,0,0,11,2,0,0,0,0,0,0,0,0
11/2021,0,0,19,1,0,0,0,0,0,0,0,0
11/2021,0,0,26,1,0,0,0,0,0,0,0,0
11/2021,0,0,29,1,0,0,0,0,0,0,0,0
11/2021,0,0,31,1,0,0,0,0,0,0,0,0
11/2021,0,0,37,1,0,0,0,0,0,0,0,0
11/2022,0,0,3,1,0,0,0,0,0,0,0,0
11/2022,0,0,5,1,0,0,0,0,0,0,0,0
11/2022,0,0,8,1,0,0,0,0,0,0,0,0
11/2022,0,0,15,1,0,0,0,0,0,0,0,0
11/2022,0,0,20,1,0,0,0,0,0,0,0,0
11/2022,0,0,22,1,0,0,0,0,0,0,0,0
11/2022,0,0,23,1,0,0,0,0,0,0,0,0
11/2022,0,0,24,1,0,0,0,0,0,0,0,0
11/2022,0,0,28,1,0,0,0,0,0,0,0,0
11/2022,0,0,38,1,0,0,0,0,0,0,0,0
11/2023,0,0,12,1,0,0,0,0,0,0,0,0
11/2023,0,0,13,1,0,0,0,0,0,0,0,0
11/2023,0,0,17,1,0,0,0,0,0,0,0,0
11/2023,0,0,20,1,0,0,0,0,0,0,0,0
11/2023,0,0,23,3,0,0,0,0,0,0,0,0
11/2023,0,0,24,1,0,0,0,0,0,0,0,0
11/2023,0,0,27,1,0,0,0,0,0,0,0,0
11/2023,0,0,30,1,0,0,0,0,0,0,0,0
11/2023,0,0,32,1,0,0,0,0,0,0,0,0
11/2023,0,0,36,1,0,0,0,0,0,0,0,0
11/2024,0,0,3,1,0,0,0,0,0,0,0,0
11/2024,0,0,6,1,0,0,0,0,0,0,0,0
11/2024,0,0,9,3,0,0,0,0,0,0,0,0
11/2024,0,0,13,1,0,0,0,0,0,0,0,0
11/2024,0,0,16,1,0,0,0,0,0,0,0,0
11/2024,0,0,21,1,0,0,0,0,0,0,0,0
11/2024,0,0,22,1,0,0,0,0,0,0,0,0
11/2024,0,0,27,1,0,0,0,0,0,0,0,0
11/2024,0,0,31,1,0,0,0,0,0,0,0,0
11/2025,0,0,2,1,0,0,0,0,0,0,0,0
11/2025,0,0,7,1,0,0,0,0,0,0,0,0
11/2025,0,0,8,1,0,0,0,0,0,0,0,0
11/2025,0,0,14,1,0,0,0,0,0,0,0,0
11/2025,0,0,15,1,0,0,0,0,0,0,0,0
11/2025,0,0,17,1,0,0,0,0,0,0,0,0
11/2025,0,0,18,1,0,0,0,0,0,0,0,0
11/2025,0,0,29,1,0,0,0,0,0,0,0,0
11/2025,0,0,30,2,0,0,0,0,0,0,0,0
11/2025,0,0,31,1,0,0,0,0,0,0,0,0
12/1996,0,0,5,1,0,0,0,0,0,0,0,0
12/1996,0,0,6,1,0,0,0,0,0,0,0,0
12/1996,0,0,11,1,0,0,0,0,0,0,0,0
12/1996,0,0,16,1,0,0,0,0,0,0,0,0
12/1996,0,0,26,1,0,0,0,0,0,0,0,0
12/1997,0,0,3,1,0,0,0,0,0,0,0,0
12/1997,0,0,18,1,0,0,0,0,0,0,0,0
12/1997,0,0,22,1,0,0,0,0,0,0,0,0
12/1997,0,0,40,1,0,0,0,0,0,0,0,0
12/1998,0,0,16,2,0,0,0,0,0,0,0,0
12/1998,0,0,32,2,0,0,0,0,0,0,0,0
12/1998,0,0,35,1,0,0,0,0,0,0,0,0
12/1999,0,0,8,1,0,0,0,0,0,0,0,0
12/1999,0,0,9,1,0,0,0,0,0,0,0,0
12/1999,0,0,12,1,0,0,0,0,0,0,0,0
12/1999,0,0,15,1,0,0,0,0,0,0,0,0
12/1999,0,0,16,1,0,0,0,0,0,0,0,0
12/2000,0,0,17,1,0,0,0,0,0,0,0,0
12/2000,0,0,23,1,0,0,0,0,0,0,0,0
12/2000,0,0,25,1,0,0,0,0,0,0,0,0
12/2000,0,0,32,1,0,0,0,0,0,0,0,0
12/2000,0,0,36,1,0,0,0,0,0,0,0,0
12/2001,0,0,3,1,0,0,0,0,0,0,0,0
12/2001,0,0,11,1,0,0,0,0,0,0,0,0
12/2001,0,0,15,1,0,0,0,0,0,0,0,0
12/2001,0,0,16,1,0,0,0,0,0,0,0,0
12/2001,0,0,18,1,0,0,0,0,0,0,0,0
12/2001,0,0,19,1,0,0,0,0,0,0,0,0
12/2001,0,0,22,1,0,0,0,0,0,0,0,0
12/2001,0,0,31,1,0,0,0,0,0,0,0,0
12/2002,0,0,10,1,0,0,0,0,0,0,0,0
12/2002,0,0,16,1,0,0,0,0,0,0,0,0
12/2002,0,0,22,1,0,0,0,0,0,0,0,0
12/2002,0,0,27,1,0,0,0,0,0,0,0,0
12/2002,0,0,29,1,0,0,0,0,0,0,0,0
12/2002,0,0,35,1,0,0,0,0,0,0,0,0
12/2002,0,0,37,1,0,0,0,0,0,0,0,0
12/2003,0,0,10,1,0,0,0,0,0,0,0,0
12/2003,0,0,12,1,0,0,0,0,0,0,0,0
12/2003,0,0,14,1,0,0,0,0,0,0,0,0
12/2003,0,0,15,1,0,0,0,0,0,0,0,0
12/2003,0,0,25,1,0,0,0,0,0,0,0,0
12/2003,0,0,29,1,0,0,0,0,0,0,0,0
12/2003,0,0,39,1,0,0,0,0,0,0,0,0
12/2004,0,0,3,1,0,0,0,0,0,0,0,0
12/2004,0,0,8,1,0,0,0,0,0,0,0,0
12/2004,0,0,13,1,0,0,0,0,0,0,0,0
12/2004,0,0,23,2,0,0,0,0,0,0,0,0
12/2004,0,0,24,1,0,0,0,0,0,0,0,0
12/2004,0,0,27,1,0,0,0,0,0,0,0,0
12/2004,0,0,29,1,0,0,0,0,0,0,0,0
12/2005,0,0,6,1,0,0,0,0,0,0,0,0
12/2005,0,0,9,1,0,0,0,0,0,0,0,0
12/2005,0,0,14,1,0,0,0,0,0,0,0,0
12/2005,0,0,18,1,0,0,0,0,0,0,0,0
12/2005,0,0,27,1,0,0,0,0,0,0,0,0
12/2005,0,0,31,1,0,0,0,0,0,0,0,0
12/2005,0,0,32,1,0,0,0,0,0,0,0,0
12/2006,0,0,7,2,0,0,0,0,0,0,0,0
12/2006,0,0,10,1,0,0,0,0,0,0,0,0
12/2006,0,0,14,1,0,0,0,0,0,0,0,0
12/2006,0,0,15,1,0,0,0,0,0,0,0,0
12/2006,0,0,21,1,0,0,0,0,0,0,0,0
12/2006,0,0,24,1,0,0,0,0,0,0,0,0
12/2006,0,0,28,1,0,0,0,0,0,0,0,0
12/2006,0,0,29,1,0,0,0,0,0,0,0,0
12/2007,0,0,10,1,0,0,0,0,0,0,0,0
12/2007,0,0,17,1,0,0,0,0,0,0,0,0
12/2007,0,0,20,1,0,0,0,0,0,0,0,0
12/2007,0,0,22,1,0,0,0,0,0,0,0,0
12/2007,0,0,23,1,0,0,0,0,0,0,0,0
12/2007,0,0,27,1,0,0,0,0,0,0,0,0
12/2007,0,0,28,1,0,0,0,0,0,0,0,0
12/2007,0,0,33,1,0,0,0,0,0,0,0,0
12/2008,0,0,3,1,0,0,0,0,0,0,0,0
12/2008,0,0,6,1,0,0,0,0,0,0,0,0
12/2008,0,0,8,1,0,0,0,0,0,0,0,0
12/2008,0,0,11,1,0,0,0,0,0,0,0,0
12/2008,0,0,16,2,0,0,0,0,0,0,0,0
12/2008,0,0,20,1,0,0,0,0,0,0,0,0
12/2008,0,0,26,1,0,0,0,0,0,0,0,0
12/2008,0,0,33,1,0,0,0,0,0,0,0,0
12/2009,0,0,4,1,0,0,0,0,0,0,0,0
12/2009,0,0,5,1,0,0,0,0,0,0,0,0
12/2009,0,0,8,1,0,0,0,0,0,0,0,0
12/2009,0,0,10,1,0,0,0,0,0,0,0,0
12/2009,0,0,21,1,0,0,0,0,0,0,0,0
12/2009,0,0,22,1,0,0,0,0,0,0,0,0
12/2009,0,0,27,2,0,0,0,0,0,0,0,0
12/2009,0,0,28,1,0,0,0,0,0,0,0,0
12/2009,0,0,31,1,0,0,0,0,0,0,0,0
12/2010,0,0,8,2,0,0,0,0,0,0,0,0
12/2010,0,0,9,1,0,0,0,0,0,0,0,0
12/2010,0,0,10,1,0,0,0,0,0,0,0,0
12/2010,0,0,13,1,0,0,0,0,0,0,0,0
12/2010,0,0,14,1,0,0,0,0,0,0,0,0
12/2010,0,0,15,1,0,0,0,0,0,0,0,0
12/2010,0,0,18,1,0,0,0,0,0,0,0,0
12/2010,0,0,19,1,0,0,0,0,0,0,0,0
12/2010,0,0,34,1,0,0,0,0,0,0,0,0
12/2011,0,0,4,1,0,0,0,0,0,0,0,0
12/2011,0,0,7,1,0,0,0,0,0,0,0,0
12/2011,0,0,12,1,0,0,0,0,0,0,0,0
12/2011,0,0,17,1,0,0,0,0,0,0,0,0
12/2011,0,0,19,3,0,0,0,0,0,0,0,0
12/2011,0,0,20,1,0,0,0,0,0,0,0,0
12/2011,0,0,32,1,0,0,0,0,0,0,0,0
12/2012,0,0,6,1,0,0,0,0,0,0,0,0
12/2012,0,0,10,1,0,0,0,0,0,0,0,0
12/2012,0,0,13,1,0,0,0,0,0,0,0,0
12/2012,0,0,14,1,0,0,0,0,0,0,0,0
12/2012,0,0,19,1,0,0,0,0,0,0,0,0
12/2012,0,0,25,1,0,0,0,0,0,0,0,0
12/2012,0,0,27,2,0,0,0,0,0,0,0,0
12/2012,0,0,32,1,0,0,0,0,0,0,0,0
12/2013,0,0,4,1,0,0,0,0,0,0,0,0
12/2013,0,0,5,1,0,0,0,0,0,0,0,0
12/2013,0,0,12,1,0,0,0,0,0,0,0,0
12/2013,0,0,15,1,0,0,0,0,0,0,0,0
12/2013,0,0,16,1,0,0,0,0,0,0,0,0
12/2013,0,0,21,1,0,0,0,0,0,0,0,0
12/2013,0,0,30,1,0,0,0,0,0,0,0,0
12/2013,0,0,32,1,0,0,0,0,0,0,0,0
12/2014,0,0,5,1,0,0,0,0,0,0,0,0
12/2014,0,0,10,1,0,0,0,0,0,0,0,0
12/2014,0,0,11,1,0,0,0,0,0,0,0,0
12/2014,0,0,14,1,0,0,0,0,0,0,0,0
12/2014,0,0,16,1,0,0,0,0,0,0,0,0
12/2014,0,0,17,1,0,0,0,0,0,0,0,0
12/2014,0,0,20,1,0,0,0,0,0,0,0,0
12/2014,0,0,21,1,0,0,0,0,0,0,0,0
12/2015,0,0,7,1,0,0,0,0,0,0,0,0
12/2015,0,0,12,1,0,0,0,0,0,0,0,0
12/2015,0,0,18,1,0,0,0,0,0,0,0,0
12/2015,0,0,19,1,0,0,0,0,0,0,0,0
12/2015,0,0,20,1,0,0,0,0,0,0,0,0
12/2015,0,0,23,1,0,0,0,0,0,0,0,0
12/2015,0,0,26,2,0,0,0,0,0,0,0,0
12/2015,0,0,30,1,0,0,0,0,0,0,0,0
12/2015,0,0,37,1,0,0,0,0,0,0,0,0
12/2016,0,0,4,1,0,0,0,0,0,0,0,0
12/2016,0,0,7,1,0,0,0,0,0,0,0,0
12/2016,0,0,10,2,0,0,0,0,0,0,0,0
12/2016,0,0,11,1,0,0,0,0,0,0,0,0
12/2016,0,0,14,1,0,0,0,0,0,0,0,0
12/2016,0,0,23,2,0,0,0,0,0,0,0,0
12/2016,0,0,27,1,0,0,0,0,0,0,0,0
12/2017,0,0,5,1,0,0,0,0,0,0,0,0
12/2017,0,0,6,1,0,0,0,0,0,0,0,0
12/2017,0,0,7,1,0,0,0,0,0,0,0,0
12/2017,0,0,17,1,0,0,0,0,0,0,0,0
12/2017,0,0,20,1,0,0,0,0,0,0,0,0
12/2017,0,0,21,1,0,0,0,0,0,0,0,0
12/2017,0,0,26,1,0,0,0,0,0,0,0,0
12/2017,0,0,37,1,0,0,0,0,0,0,0,0
12/2018,0,0,6,1,0,0,0,0,0,0,0,0
12/2018,0,0,10,2,0,0,0,0,0,0,0,0
12/2018,0,0,12,1,0,0,0,0,0,0,0,0
12/2018,0,0,13,2,0,0,0,0,0,0,0,0
12/2018,0,0,22,1,0,0,0,0,0,0,0,0
12/2018,0,0,27,1,0,0,0,0,0,0,0,0
12/2018,0,0,38,1,0,0,0,0,0,0,0,0
12/2019,0,0,7,1,0,0,0,0,0,0,0,0
12/2019,0,0,10,1,0,0,0,0,0,0,0,0
12/2019,0,0,14,1,0,0,0,0,0,0,0,0
12/2019,0,0,16,1,0,0,0,0,0,0,0,0
12/2019,0,0,19,1,0,0,0,0,0,0,0,0
12/2019,0,0,24,1,0,0,0,0,0,0,0,0
12/2019,0,0,28,1,0,0,0,0,0,0,0,0
12/2019,0,0,35,1,0,0,0,0,0,0,0,0
12/2020,0,0,11,1,0,0,0,0,0,0,0,0
12/2020,0,0,14,1,0,0,0,0,0,0,0,0
12/2020,0,0,16,2,0,0,0,0,0,0,0,0
12/2020,0,0,20,1,0,0,0,0,0,0,0,0
12/2020,0,0,27,1,0,0,0,0,0,0,0,0
12/2020,0,0,34,1,0,0,0,0,0,0,0,0
12/2020,0,0,37,1,0,0,0,0,0,0,0,0
12/2021,0,0,2,1,0,0,0,0,0,0,0,0
12/2021,0,0,8,1,0,0,0,0,0,0,0,0
12/2021,0,0,9,1,0,0,0,0,0,0,0,0
12/2021,0,0,11,1,0,0,0,0,0,0,0,0
12/2021,0,0,15,2,0,0,0,0,0,0,0,0
12/2021,0,0,19,1,0,0,0,0,0,0,0,0
12/2021,0,0,22,1,0,0,0,0,0,0,0,0
12/2022,0,0,5,1,0,0,0,0,0,0,0,0
12/2022,0,0,6,1,0,0,0,0,0,0,0,0
12/2022,0,0,15,1,0,0,0,0,0,0,0,0
12/2022,0,0,23,2,0,0,0,0,0,0,0,0
12/2022,0,0,25,1,0,0,0,0,0,0,0,0
12/2023,0,0,4,1,0,0,0,0,0,0,0,0
12/2023,0,0,7,1,0,0,0,0,0,0,0,0
12/2023,0,0,11,1,0,0,0,0,0,0,0,0
12/2023,0,0,14,1,0,0,0,0,0,0,0,0
12/2023,0,0,15,1,0,0,0,0,0,0,0,0
12/2023,0,0,24,1,0,0,0,0,0,0,0,0
12/2023,0,0,25,1,0,0,0,0,0,0,0,0
12/2023,0,0,27,1,0,0,0,0,0,0,0,0
12/2024,0,0,4,1,0,0,0,0,0,0,0,0
12/2024,0,0,6,1,0,0,0,0,0,0,0,0
12/2024,0,0,11,1,0,0,0,0,0,0,0,0
12/2024,0,0,17,1,0,0,0,0,0,0,0,0
12/2024,0,0,20,1,0,0,0,0,0,0,0,0
12/2024,0,0,24,2,0,0,0,0,0,0,0,0
12/2024,0,0,25,1,0,0,0,0,0,0,0,0
12/2025,0,0,6,1,0,0,0,0,0,0,0,0
12/2025,0,0,8,1,0,0,0,0,0,0,0,0
12/2025,0,0,9,1,0,0,0,0,0,0,0,0
12/2025,0,0,10,2,0,0,0,0,0,0,0,0
12/2025,0,0,13,1,0,0,0,0,0,0,0,0
12/2025,0,0,20,1,0,0,0,0,0,0,0,0
12/2025,0,0,23,1,0,0,0,0,0,0,0,0
12/2025,0,0,24,1,0,0,0,0,0,0,0,0
01/1997,0,0,0,0,24,1,0,0,0,0,0,0
01/1997,0,0,0,0,25,1,0,0,0,0,0,0
01/1997,0,0,0,0,29,1,0,0,0,0,0,0
01/1997,0,0,0,0,37,1,0,0,0,0,0,0
01/1998,0,0,0,0,14,1,0,0,0,0,0,0
01/1998,0,0,0,0,26,1,0,0,0,0,0,0
01/1998,0,0,0,0,30,1,0,0,0,0,0,0
01/1998,0,0,0,0,31,1,0,0,0,0,0,0
01/1999,0,0,0,0,15,1,0,0,0,0,0,0
01/1999,0,0,0,0,20,2,0,0,0,0,0,0
01/1999,0,0,0,0,50,1,0,0,0,0,0,0
01/2000,0,0,0,0,22,1,0,0,0,0,0,0
01/2000,0,0,0,0,29,1,0,0,0,0,0,0
01/2000,0,0,0,0,39,1,0,0,0,0,0,0
01/2000,0,0,0,0,44,1,0,0,0,0,0,0
01/2001,0,0,0,0,20,1,0,0,0,0,0,0
01/2001,0,0,0,0,21,1,0,0,0,0,0,0
01/2001,0,0,0,0,24,1,0,0,0,0,0,0
01/2001,0,0,0,0,26,1,0,0,0,0,0,0
01/2002,0,0,0,0,12,1,0,0,0,0,0,0
01/2002,0,0,0,0,14,2,0,0,0,0,0,0
01/2002,0,0,0,0,20,1,0,0,0,0,0,0
01/2002,0,0,0,0,29,1,0,0,0,0,0,0
01/2002,0,0,0,0,33,1,0,0,0,0,0,0
01/2002,0,0,0,0,35,1,0,0,0,0,0,0
01/2002,0,0,0,0,40,1,0,0,0,0,0,0
01/2003,0,0,0,0,14,1,0,0,0,0,0,0
01/2003,0,0,0,0,17,1,0,0,0,0,0,0
01/2003,0,0,0,0,21,1,0,0,0,0,0,0
01/2003,0,0,0,0,28,1,0,0,0,0,0,0
01/2003,0,0,0,0,30,1,0,0,0,0,0,0
01/2003,0,0,0,0,32,2,0,0,0,0,0,0
01/2003,0,0,0,0,40,1,0,0,0,0,0,0
01/2004,0,0,0,0,7,1,0,0,0,0,0,0
01/2004,0,0,0,0,12,1,0,0,0,0,0,0
01/2004,0,0,0,0,17,1,0,0,0,0,0,0
01/2004,0,0,0,0,21,2,0,0,0,0,0,0
01/2004,0,0,0,0,23,1,0,0,0,0,0,0
01/2004,0,0,0,0,28,1,0,0,0,0,0,0
01/2004,0,0,0,0,31,1,0,0,0,0,0,0
01/2004,0,0,0,0,33,1,0,0,0,0,0,0
01/2005,0,0,0,0,20,1,0,0,0,0,0,0
01/2005,0,0,0,0,22,2,0,0,0,0,0,0
01/2005,0,0,0,0,24,1,0,0,0,0,0,0
01/2005,0,0,0,0,26,1,0,0,0,0,0,0
01/2005,0,0,0,0,28,2,0,0,0,0,0,0
01/2005,0,0,0,0,39,1,0,0,0,0,0,0
01/2006,0,0,0,0,7,1,0,0,0,0,0,0
01/2006,0,0,0,0,14,1,0,0,0,0,0,0
01/2006,0,0,0,0,16,2,0,0,0,0,0,0
01/2006,0,0,0,0,19,1,0,0,0,0,0,0
01/2006,0,0,0,0,24,1,0,0,0,0,0,0
01/2006,0,0,0,0,26,1,0,0,0,0,0,0
01/2006,0,0,0,0,33,1,0,0,0,0,0,0
01/2007,0,0,0,0,16,1,0,0,0,0,0,0
01/2007,0,0,0,0,17,1,0,0,0,0,0,0
01/2007,0,0,0,0,23,1,0,0,0,0,0,0
01/2007,0,0,0,0,28,1,0,0,0,0,0,0
01/2007,0,0,0,0,30,1,0,0,0,0,0,0
01/2007,0,0,0,0,33,2,0,0,0,0,0,0
01/2007,0,0,0,0,41,1,0,0,0,0,0,0
01/2007,0,0,0,0,46,1,0,0,0,0,0,0
01/2008,0,0,0,0,18,1,0,0,0,0,0,0
01/2008,0,0,0,0,21,2,0,0,0,0,0,0
01/2008,0,0,0,0,22,2,0,0,0,0,0,0
01/2008,0,0,0,0,23,1,0,0,0,0,0,0
01/2008,0,0,0,0,25,1,0,0,0,0,0,0
01/2008,0,0,0,0,35,1,0,0,0,0,0,0
01/2009,0,0,0,0,13,1,0,0,0,0,0,0
01/2009,0,0,0,0,24,1,0,0,0,0,0,0
01/2009,0,0,0,0,25,2,0,0,0,0,0,0
01/2009,0,0,0,0,28,2,0,0,0,0,0,0
01/2009,0,0,0,0,36,2,0,0,0,0,0,0
01/2009,0,0,0,0,44,1,0,0,0,0,0,0
01/2010,0,0,0,0,18,1,0,0,0,0,0,0
01/2010,0,0,0,0,19,1,0,0,0,0,0,0
01/2010,0,0,0,0,23,1,0,0,0,0,0,0
01/2010,0,0,0,0,26,1,0,0,0,0,0,0
01/2010,0,0,0,0,28,1,0,0,0,0,0,0
01/2010,0,0,0,0,29,1,0,0,0,0,0,0
01/2010,0,0,0,0,31,1,0,0,0,0,0,0
01/2010,0,0,0,0,35,1,0,0,0,0,0,0
01/2010,0,0,0,0,40,1,0,0,0,0,0,0
01/2011,0,0,0,0,11,1,0,0,0,0,0,0
01/2011,0,0,0,0,23,1,0,0,0,0,0,0
01/2011,0,0,0,0,24,1,0,0,0,0,0,0
01/2011,0,0,0,0,34,2,0,0,0,0,0,0
01/2011,0,0,0,0,35,1,0,0,0,0,0,0
01/2011,0,0,0,0,36,1,0,0,0,0,0,0
01/2011,0,0,0,0,40,1,0,0,0,0,0,0
01/2012,0,0,0,0,13,1,0,0,0,0,0,0
01/2012,0,0,0,0,16,1,0,0,0,0,0,0
01/2012,0,0,0,0,21,1,0,0,0,0,0,0
01/2012,0,0,0,0,24,3,0,0,0,0,0,0
01/2012,0,0,0,0,36,1,0,0,0,0,0,0
01/2012,0,0,0,0,38,1,0,0,0,0,0,0
01/2013,0,0,0,0,14,1,0,0,0,0,0,0
01/2013,0,0,0,0,16,1,0,0,0,0,0,0
01/2013,0,0,0,0,25,1,0,0,0,0,0,0
01/2013,0,0,0,0,27,1,0,0,0,0,0,0
01/2013,0,0,0,0,28,1,0,0,0,0,0,0
01/2013,0,0,0,0,30,1,0,0,0,0,0,0
01/2013,0,0,0,0,32,1,0,0,0,0,0,0
01/2013,0,0,0,0,34,1,0,0,0,0,0,0
01/2013,0,0,0,0,44,1,0,0,0,0,0,0
01/2014,0,0,0,0,11,1,0,0,0,0,0,0
01/2014,0,0,0,0,13,1,0,0,0,0,0,0
01/2014,0,0,0,0,18,1,0,0,0,0,0,0
01/2014,0,0,0,0,23,1,0,0,0,0,0,0
01/2014,0,0,0,0,25,1,0,0,0,0,0,0
01/2014,0,0,0,0,28,1,0,0,0,0,0,0
01/2014,0,0,0,0,30,1,0,0,0,0,0,0
01/2014,0,0,0,0,39,1,0,0,0,0,0,0
01/2014,0,0,0,0,44,1,0,0,0,0,0,0
01/2015,0,0,0,0,5,1,0,0,0,0,0,0
01/2015,0,0,0,0,19,1,0,0,0,0,0,0
01/2015,0,0,0,0,23,2,0,0,0,0,0,0
01/2015,0,0,0,0,24,1,0,0,0,0,0,0
01/2015,0,0,0,0,31,2,0,0,0,0,0,0
01/2015,0,0,0,0,42,1,0,0,0,0,0,0
01/2015,0,0,0,0,47,1,0,0,0,0,0,0
